"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","WHEAT - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT - ACRES PLANTED  -  <b>VALUE</b>","WHEAT - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>VALUE</b>","WHEAT, WINTER - YIELD, MEASURED IN BU / PLANTED ACRE  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER, IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - ACRES PLANTED  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - PRODUCTION, MEASURED IN BU  -  <b>CV (%)</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","WHEAT, WINTER, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>"
"SURVEY","2002","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","198,500","","211,000","","4,995,000","","25.2","","","","","","","","","","","","","","","","","","","","62,500","","71,000","","1,690,000","","27","","","","","","","","","","","","","","","","","","136,000","","140,000","","3,305,000","","24.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1997","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","221,000","","240,000","","4,783,000","","21.6","","","","","","","","","","","","221,000","","240,000","","4,783,000","","21.6","","89,000","","100,000","","1,972,000","","22.2","","","","","","","","","","89,000","","100,000","","1,972,000","","22.2","","132,000","","140,000","","2,811,000","","21.3","","","","","","","","","","132,000","","140,000","","2,811,000","","21.3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1978","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","175,500","","178,100","","5,569,700","","31.7","","","","","","","","","","","","175,500","","178,100","","5,569,700","","31.7","","102,000","","103,100","","3,252,000","","31.9","","","","","","","","","","102,000","","103,100","","3,252,000","","31.9","","73,100","","73,900","","2,305,300","","31.5","","","","","","","","","","73,100","","73,900","","2,305,300","","31.5","","400","","1,100","","12,400","","31","","","","","","","","","","","","400","","1,100","","12,400","","31",""
"SURVEY","1987","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","154,700","","156,200","","3,559,000","","23","","","","","","","","","","","","154,700","","156,200","","3,559,000","","23","","79,000","","80,000","","1,778,000","","22.5","","","","","","","","","","79,000","","80,000","","1,778,000","","22.5","","74,500","","75,000","","1,751,000","","23.5","","","","","","","","","","74,500","","75,000","","1,751,000","","23.5","","1,200","","1,200","","30,000","","25","","","","","","","","","","","","1,200","","1,200","","30,000","","25",""
"SURVEY","1974","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","178,800","","182,400","","4,390,700","","24.6","","","","","","","","","","","","178,800","","182,400","","4,390,700","","24.6","","110,300","","112,300","","2,736,500","","24.8","","","","","","","","","","110,300","","112,300","","2,736,500","","24.8","","68,500","","70,100","","1,654,200","","24.1","","","","","","","","","","68,500","","70,100","","1,654,200","","24.1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2007","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","214,900","","217,500","","6,634,000","","30.9","","","","","","","","","","","","","","","","","","","","113,000","","115,000","","3,375,000","","29.9","","","","","","","","","","","","","","","","","","99,500","","100,000","","3,149,000","","31.6","","","","","","","","","","","","","","","","","","2,400","","2,500","","110,000","","45.8","","","","","","","","","","","","","","","","","","",""
"SURVEY","1995","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","218,400","","220,400","","6,640,000","","30.4","","","","","","","","","","","","218,400","","220,400","","6,640,000","","30.4","","89,000","","90,000","","2,553,000","","28.7","","","","","","","","","","89,000","","90,000","","2,553,000","","28.7","","129,000","","130,000","","4,074,000","","31.6","","","","","","","","","","129,000","","130,000","","4,074,000","","31.6","","400","","400","","13,000","","32.5","","","","","","","","","","","","400","","400","","13,000","","32.5",""
"SURVEY","1996","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","244,400","","250,500","","7,499,700","","30.7","","","","","","","","","","","","100,400","","100,500","","3,124,700","","31.1","","100,000","","100,000","","3,115,000","","31.2","","","","","","","","","","100,000","","100,000","","3,115,000","","31.2","","144,000","","150,000","","4,375,000","","30.4","","","","","","","","","","","","","","","","","","400","","500","","9,700","","24.3","","","","","","","","","","","","400","","500","","9,700","","24.3",""
"SURVEY","1998","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","234,000","","235,000","","6,349,000","","27.1","","","","","","","","","","","","234,000","","235,000","","6,349,000","","27.1","","75,000","","75,000","","1,851,000","","24.7","","","","","","","","","","75,000","","75,000","","1,851,000","","24.7","","159,000","","160,000","","4,498,000","","28.3","","","","","","","","","","159,000","","160,000","","4,498,000","","28.3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1999","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","178,000","","195,000","","4,720,000","","26.5","","","","","","","","","","","","178,000","","195,000","","4,720,000","","26.5","","61,500","","69,000","","1,620,000","","26.3","","","","","","","","","","61,500","","69,000","","1,620,000","","26.3","","116,500","","126,000","","3,100,000","","26.6","","","","","","","","","","116,500","","126,000","","3,100,000","","26.6","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2001","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","215,000","","229,000","","4,450,000","","20.7","","","","","","","","","","","","215,000","","229,000","","4,450,000","","20.7","","82,000","","84,000","","1,760,000","","21.5","","","","","","","","","","82,000","","84,000","","1,760,000","","21.5","","133,000","","145,000","","2,690,000","","20.2","","","","","","","","","","133,000","","145,000","","2,690,000","","20.2","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","2005","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","209,300","","211,300","","7,618,000","","36.4","","","","","","","","","","","","","","","","","","","","84,000","","85,000","","2,880,000","","34.3","","","","","","","","","","","","","","","","","","119,500","","120,000","","4,520,000","","37.8","","","","","","","","","","","","","","","","","","5,800","","6,300","","218,000","","37.6","","","","","","","","","","","","","","","","","","",""
"SURVEY","2000","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","232,600","","247,600","","6,600,600","","28.4","","","","","","","","","","","","232,600","","247,600","","6,600,600","","28.4","","62,000","","67,000","","1,674,000","","27","","","","","","","","","","62,000","","67,000","","1,674,000","","27","","170,000","","180,000","","4,899,000","","28.8","","","","","","","","","","170,000","","180,000","","4,899,000","","28.8","","600","","600","","27,600","","46","","","","","","","","","","","","600","","600","","27,600","","46",""
"SURVEY","1993","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","204,300","","210,500","","7,448,200","","36.5","","","","","","","","","","","","204,300","","210,500","","7,448,200","","36.5","","135,500","","140,000","","5,206,000","","38.4","","","","","","","","","","135,500","","140,000","","5,206,000","","38.4","","65,000","","66,000","","2,121,000","","32.6","","","","","","","","","","65,000","","66,000","","2,121,000","","32.6","","3,800","","4,500","","121,200","","31.9","","","","","","","","","","","","3,800","","4,500","","121,200","","31.9",""
"SURVEY","1992","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","201,300","","203,000","","8,244,700","","41","","","","","","","","","","","","201,300","","203,000","","8,244,700","","41","","129,500","","130,000","","5,355,000","","41.4","","","","","","","","","","129,500","","130,000","","5,355,000","","41.4","","67,000","","68,000","","2,736,000","","40.8","","","","","","","","","","67,000","","68,000","","2,736,000","","40.8","","4,800","","5,000","","153,700","","32","","","","","","","","","","","","4,800","","5,000","","153,700","","32",""
"SURVEY","1989","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","181,800","","185,000","","3,024,000","","16.6","","","","","","","","","","","","181,800","","185,000","","3,024,000","","16.6","","99,000","","100,000","","1,534,000","","15.5","","","","","","","","","","99,000","","100,000","","1,534,000","","15.5","","82,800","","85,000","","1,490,000","","18","","","","","","","","","","82,800","","85,000","","1,490,000","","18","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1966","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","128,000","","129,000","","3,290,000","","25.7","","","","","","","","","","","","128,000","","129,000","","3,290,000","","25.7","","98,000","","98,500","","2,450,000","","25","","","","","","","","","","98,000","","98,500","","2,450,000","","25","","30,000","","30,500","","840,000","","28","","","","","","","","","","30,000","","30,500","","840,000","","28","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SURVEY","1968","YEAR","","COUNTY","NORTH DAKOTA","38","NORTHWEST","10","BURKE","013","","","00000000","","WHEAT","TOTAL","NOT SPECIFIED","160,200","","163,200","","3,736,300","","23.3","","","","","","","","","","","","160,200","","163,200","","3,736,300","","23.3","","105,000","","106,000","","2,467,500","","23.5","","","","","","","","","","105,000","","106,000","","2,467,500","","23.5","","55,000","","57,000","","1,265,000","","23","","","","","","","","","","55,000","","57,000","","1,265,000","","23","","","","","","","","","","","","","","","","","","","","","","","","","","",""
